,authorMeta.id,authorMeta.verified,commentCount,diggCount,downloaded,hashtag.name,musicMeta.musicAuthor,musicMeta.musicName,playCount,shareCount,videoMeta.duration
912,215597077576241152,False,313,12400,True,fy,mezmerize,original sound,62100,127,7
912,215597077576241152,False,313,12400,True,fyp,mezmerize,original sound,62100,127,7
912,215597077576241152,False,313,12400,True,foryou,mezmerize,original sound,62100,127,7
912,215597077576241152,False,313,12400,True,likelike,mezmerize,original sound,62100,127,7
912,215597077576241152,False,313,12400,True,tiktoktraditions,mezmerize,original sound,62100,127,7
912,215597077576241152,False,313,12400,True,dutch,mezmerize,original sound,62100,127,7
913,6809091326287905797,False,110,4947,True,foryoupage,Tim Thebodeau,original sound,68200,19,15
913,6809091326287905797,False,110,4947,True,fyp,Tim Thebodeau,original sound,68200,19,15
913,6809091326287905797,False,110,4947,True,foryou,Tim Thebodeau,original sound,68200,19,15
913,6809091326287905797,False,110,4947,True,powerlifting,Tim Thebodeau,original sound,68200,19,15
913,6809091326287905797,False,110,4947,True,bodybuilding,Tim Thebodeau,original sound,68200,19,15
913,6809091326287905797,False,110,4947,True,deadlift,Tim Thebodeau,original sound,68200,19,15
913,6809091326287905797,False,110,4947,True,fitness,Tim Thebodeau,original sound,68200,19,15
913,6809091326287905797,False,110,4947,True,workout,Tim Thebodeau,original sound,68200,19,15
913,6809091326287905797,False,110,4947,True,fittok,Tim Thebodeau,original sound,68200,19,15
913,6809091326287905797,False,110,4947,True,powertok,Tim Thebodeau,original sound,68200,19,15
914,6608011836938895366,False,358,7993,True,,Sigurd Barrett,Pilfingerdansen - Remix,50100,289,15
915,6808579238012175365,True,250,5624,True,fyp,Djamila Celina,original sound,166500,15,15
915,6808579238012175365,True,250,5624,True,dutch,Djamila Celina,original sound,166500,15,15
915,6808579238012175365,True,250,5624,True,djamilacelina,Djamila Celina,original sound,166500,15,15
915,6808579238012175365,True,250,5624,True,pinautomaat,Djamila Celina,original sound,166500,15,15
915,6808579238012175365,True,250,5624,True,money,Djamila Celina,original sound,166500,15,15
915,6808579238012175365,True,250,5624,True,charity,Djamila Celina,original sound,166500,15,15
915,6808579238012175365,True,250,5624,True,geenhaat,Djamila Celina,original sound,166500,15,15
915,6808579238012175365,True,250,5624,True,voorjou,Djamila Celina,original sound,166500,15,15
915,6808579238012175365,True,250,5624,True,vjp,Djamila Celina,original sound,166500,15,15
915,6808579238012175365,True,250,5624,True,viraal,Djamila Celina,original sound,166500,15,15
915,6808579238012175365,True,250,5624,True,geld,Djamila Celina,original sound,166500,15,15
916,6825865907705840646,False,256,20400,True,anime,Astep,оригинальный звук,70900,476,12
916,6825865907705840646,False,256,20400,True,animeedit,Astep,оригинальный звук,70900,476,12
916,6825865907705840646,False,256,20400,True,waifu,Astep,оригинальный звук,70900,476,12
916,6825865907705840646,False,256,20400,True,himikotoga,Astep,оригинальный звук,70900,476,12
916,6825865907705840646,False,256,20400,True,fyp,Astep,оригинальный звук,70900,476,12
916,6825865907705840646,False,256,20400,True,parati,Astep,оригинальный звук,70900,476,12
917,6725517136239035398,False,86,5812,True,pijn,Billie Eilish,Therefore I Am,43500,4,17
917,6725517136239035398,False,86,5812,True,ziekenhuis,Billie Eilish,Therefore I Am,43500,4,17
917,6725517136239035398,False,86,5812,True,voorjou,Billie Eilish,Therefore I Am,43500,4,17
917,6725517136239035398,False,86,5812,True,middelbare,Billie Eilish,Therefore I Am,43500,4,17
917,6725517136239035398,False,86,5812,True,sporten,Billie Eilish,Therefore I Am,43500,4,17
917,6725517136239035398,False,86,5812,True,blessure,Billie Eilish,Therefore I Am,43500,4,17
917,6725517136239035398,False,86,5812,True,jouwverhaal,Billie Eilish,Therefore I Am,43500,4,17
917,6725517136239035398,False,86,5812,True,verhalen,Billie Eilish,Therefore I Am,43500,4,17
918,288652865382838272,False,184,5611,True,mallplaza,Karol G,sonido original,63800,20,15
918,288652865382838272,False,184,5611,True,baile,Karol G,sonido original,63800,20,15
918,288652865382838272,False,184,5611,True,siguemeytesigo,Karol G,sonido original,63800,20,15
918,288652865382838272,False,184,5611,True,parati,Karol G,sonido original,63800,20,15
918,288652865382838272,False,184,5611,True,viral,Karol G,sonido original,63800,20,15
918,288652865382838272,False,184,5611,True,fyp,Karol G,sonido original,63800,20,15
919,300666861850140672,False,751,112800,True,tokerstars,Mr. Kashi,original sound,734700,439,15
919,300666861850140672,False,751,112800,True,trending,Mr. Kashi,original sound,734700,439,15
920,6894643844219831298,False,392,4736,True,beforeandafter,I FOLLOW BAK🥶🥶🥶🥶,original sound,45200,17,45
920,6894643844219831298,False,392,4736,True,dbz,I FOLLOW BAK🥶🥶🥶🥶,original sound,45200,17,45
920,6894643844219831298,False,392,4736,True,dbs,I FOLLOW BAK🥶🥶🥶🥶,original sound,45200,17,45
920,6894643844219831298,False,392,4736,True,db,I FOLLOW BAK🥶🥶🥶🥶,original sound,45200,17,45
920,6894643844219831298,False,392,4736,True,mui,I FOLLOW BAK🥶🥶🥶🥶,original sound,45200,17,45
920,6894643844219831298,False,392,4736,True,goku,I FOLLOW BAK🥶🥶🥶🥶,original sound,45200,17,45
920,6894643844219831298,False,392,4736,True,gaming,I FOLLOW BAK🥶🥶🥶🥶,original sound,45200,17,45
920,6894643844219831298,False,392,4736,True,vegetoblue,I FOLLOW BAK🥶🥶🥶🥶,original sound,45200,17,45
920,6894643844219831298,False,392,4736,True,animeedit,I FOLLOW BAK🥶🥶🥶🥶,original sound,45200,17,45
920,6894643844219831298,False,392,4736,True,kamehameha,I FOLLOW BAK🥶🥶🥶🥶,original sound,45200,17,45
920,6894643844219831298,False,392,4736,True,anime,I FOLLOW BAK🥶🥶🥶🥶,original sound,45200,17,45
920,6894643844219831298,False,392,4736,True,t,I FOLLOW BAK🥶🥶🥶🥶,original sound,45200,17,45
920,6894643844219831298,False,392,4736,True,yt,I FOLLOW BAK🥶🥶🥶🥶,original sound,45200,17,45
920,6894643844219831298,False,392,4736,True,dragonballlegendssummons,I FOLLOW BAK🥶🥶🥶🥶,original sound,45200,17,45
921,6707203238452118533,False,709,104700,True,fyp,Lele Pons & Guaynaa,Se Te Nota,1900000,2421,22
921,6707203238452118533,False,709,104700,True,🐍🐍🐍🐍🐍🐍🐍🐍,Lele Pons & Guaynaa,Se Te Nota,1900000,2421,22
921,6707203238452118533,False,709,104700,True,foryou,Lele Pons & Guaynaa,Se Te Nota,1900000,2421,22
921,6707203238452118533,False,709,104700,True,standwithkashmir,Lele Pons & Guaynaa,Se Te Nota,1900000,2421,22
921,6707203238452118533,False,709,104700,True,rizwandurrani57,Lele Pons & Guaynaa,Se Te Nota,1900000,2421,22
922,6809091326287905797,False,99,15100,True,foryoupage,Tim Thebodeau,original sound,139100,60,58
922,6809091326287905797,False,99,15100,True,fyp,Tim Thebodeau,original sound,139100,60,58
922,6809091326287905797,False,99,15100,True,foryou,Tim Thebodeau,original sound,139100,60,58
922,6809091326287905797,False,99,15100,True,powerlifting,Tim Thebodeau,original sound,139100,60,58
922,6809091326287905797,False,99,15100,True,bodybuilding,Tim Thebodeau,original sound,139100,60,58
922,6809091326287905797,False,99,15100,True,squat,Tim Thebodeau,original sound,139100,60,58
922,6809091326287905797,False,99,15100,True,fitness,Tim Thebodeau,original sound,139100,60,58
922,6809091326287905797,False,99,15100,True,workout,Tim Thebodeau,original sound,139100,60,58
922,6809091326287905797,False,99,15100,True,fittok,Tim Thebodeau,original sound,139100,60,58
922,6809091326287905797,False,99,15100,True,powertok,Tim Thebodeau,original sound,139100,60,58
923,6713268783554921478,False,33,12600,True,stitch,The Home Depot,The Home Depot Beat,64300,12,30
923,6713268783554921478,False,33,12600,True,fyp,The Home Depot,The Home Depot Beat,64300,12,30
923,6713268783554921478,False,33,12600,True,foryoupage,The Home Depot,The Home Depot Beat,64300,12,30
923,6713268783554921478,False,33,12600,True,foryou,The Home Depot,The Home Depot Beat,64300,12,30
923,6713268783554921478,False,33,12600,True,xyzbca,The Home Depot,The Home Depot Beat,64300,12,30
923,6713268783554921478,False,33,12600,True,powerlifting,The Home Depot,The Home Depot Beat,64300,12,30
923,6713268783554921478,False,33,12600,True,fitness,The Home Depot,The Home Depot Beat,64300,12,30
923,6713268783554921478,False,33,12600,True,yeet,The Home Depot,The Home Depot Beat,64300,12,30
924,6818215317216527366,False,150,2584,True,dueto,Rotimi,In My Bed,51000,31,15
924,6818215317216527366,False,150,2584,True,daniela79,Rotimi,In My Bed,51000,31,15
924,6818215317216527366,False,150,2584,True,newtrend,Rotimi,In My Bed,51000,31,15
924,6818215317216527366,False,150,2584,True,dança,Rotimi,In My Bed,51000,31,15
924,6818215317216527366,False,150,2584,True,fy,Rotimi,In My Bed,51000,31,15
924,6818215317216527366,False,150,2584,True,tiktok,Rotimi,In My Bed,51000,31,15
924,6818215317216527366,False,150,2584,True,inmybed,Rotimi,In My Bed,51000,31,15
925,6872122433383531521,False,173,33400,True,naruto,s h i s x w,оригинальный звук,143700,594,8
925,6872122433383531521,False,173,33400,True,sasuke,s h i s x w,оригинальный звук,143700,594,8
925,6872122433383531521,False,173,33400,True,narutouzumaki,s h i s x w,оригинальный звук,143700,594,8
925,6872122433383531521,False,173,33400,True,sasukeuchiha,s h i s x w,оригинальный звук,143700,594,8
925,6872122433383531521,False,173,33400,True,anime,s h i s x w,оригинальный звук,143700,594,8
925,6872122433383531521,False,173,33400,True,animeedit,s h i s x w,оригинальный звук,143700,594,8
925,6872122433383531521,False,173,33400,True,recommendations,s h i s x w,оригинальный звук,143700,594,8
925,6872122433383531521,False,173,33400,True,fyp,s h i s x w,оригинальный звук,143700,594,8
926,6578490402956443653,True,216,156800,True,1m,Caín Guzmán,sonido original,584700,41,12
926,6578490402956443653,True,216,156800,True,friends,Caín Guzmán,sonido original,584700,41,12
927,6836118020416832517,False,294,11400,True,transition,Chester Young & Castion,PYRO - Extended Mix,68100,45,14
927,6836118020416832517,False,294,11400,True,fyp,Chester Young & Castion,PYRO - Extended Mix,68100,45,14
927,6836118020416832517,False,294,11400,True,viral,Chester Young & Castion,PYRO - Extended Mix,68100,45,14
927,6836118020416832517,False,294,11400,True,transitioner,Chester Young & Castion,PYRO - Extended Mix,68100,45,14
928,6734812478507369477,True,1314,157700,True,,Nathan Freihofer,original sound,821200,386,39
929,6836118020416832517,False,281,17800,True,transition,Netons,#HazLoTuyo,103000,123,28
929,6836118020416832517,False,281,17800,True,fyp,Netons,#HazLoTuyo,103000,123,28
929,6836118020416832517,False,281,17800,True,transitioner,Netons,#HazLoTuyo,103000,123,28
929,6836118020416832517,False,281,17800,True,peru,Netons,#HazLoTuyo,103000,123,28
929,6836118020416832517,False,281,17800,True,viral,Netons,#HazLoTuyo,103000,123,28
930,6830062072786322437,False,31,2315,True,fyp,Evan Holmes,original sound,35700,147,43
930,6830062072786322437,False,31,2315,True,fallaesthetic,Evan Holmes,original sound,35700,147,43
930,6830062072786322437,False,31,2315,True,foryou,Evan Holmes,original sound,35700,147,43
930,6830062072786322437,False,31,2315,True,foryoupage,Evan Holmes,original sound,35700,147,43
930,6830062072786322437,False,31,2315,True,nutrition,Evan Holmes,original sound,35700,147,43
930,6830062072786322437,False,31,2315,True,fitness,Evan Holmes,original sound,35700,147,43
930,6830062072786322437,False,31,2315,True,gymshark,Evan Holmes,original sound,35700,147,43
930,6830062072786322437,False,31,2315,True,vans,Evan Holmes,original sound,35700,147,43
930,6830062072786322437,False,31,2315,True,bodybuilder,Evan Holmes,original sound,35700,147,43
931,6809091326287905797,False,103,23000,True,greenscreenvideo,Tim Thebodeau,original sound,136600,206,57
931,6809091326287905797,False,103,23000,True,foryoupage,Tim Thebodeau,original sound,136600,206,57
931,6809091326287905797,False,103,23000,True,fyp,Tim Thebodeau,original sound,136600,206,57
931,6809091326287905797,False,103,23000,True,foryou,Tim Thebodeau,original sound,136600,206,57
931,6809091326287905797,False,103,23000,True,powerlifting,Tim Thebodeau,original sound,136600,206,57
931,6809091326287905797,False,103,23000,True,bodybuilding,Tim Thebodeau,original sound,136600,206,57
931,6809091326287905797,False,103,23000,True,bench,Tim Thebodeau,original sound,136600,206,57
931,6809091326287905797,False,103,23000,True,fitness,Tim Thebodeau,original sound,136600,206,57
931,6809091326287905797,False,103,23000,True,workout,Tim Thebodeau,original sound,136600,206,57
931,6809091326287905797,False,103,23000,True,fittok,Tim Thebodeau,original sound,136600,206,57
931,6809091326287905797,False,103,23000,True,powertok,Tim Thebodeau,original sound,136600,206,57
932,6786091951809758214,False,14,4945,True,,Akon,Lonely - UK Radio Edit,60800,22,46
933,6730012831293572101,False,91,3573,True,success,jalen 🧙🏾‍♂️,Drake WE MADE IT,25500,7,10
933,6730012831293572101,False,91,3573,True,winning,jalen 🧙🏾‍♂️,Drake WE MADE IT,25500,7,10
933,6730012831293572101,False,91,3573,True,legday,jalen 🧙🏾‍♂️,Drake WE MADE IT,25500,7,10
933,6730012831293572101,False,91,3573,True,goals,jalen 🧙🏾‍♂️,Drake WE MADE IT,25500,7,10
934,6777160736173458437,False,491,11100,True,,Linda Vanhorn,original sound,143000,20,12
935,6830062072786322437,False,89,2021,True,fyp,"Queens Road, Fabian Graetz",FEEL THE GROOVE,25500,78,53
935,6830062072786322437,False,89,2021,True,foryou,"Queens Road, Fabian Graetz",FEEL THE GROOVE,25500,78,53
935,6830062072786322437,False,89,2021,True,foryoupage,"Queens Road, Fabian Graetz",FEEL THE GROOVE,25500,78,53
935,6830062072786322437,False,89,2021,True,fitness,"Queens Road, Fabian Graetz",FEEL THE GROOVE,25500,78,53
935,6830062072786322437,False,89,2021,True,bodybuilder,"Queens Road, Fabian Graetz",FEEL THE GROOVE,25500,78,53
935,6830062072786322437,False,89,2021,True,supplements,"Queens Road, Fabian Graetz",FEEL THE GROOVE,25500,78,53
935,6830062072786322437,False,89,2021,True,nutrition,"Queens Road, Fabian Graetz",FEEL THE GROOVE,25500,78,53
935,6830062072786322437,False,89,2021,True,workout,"Queens Road, Fabian Graetz",FEEL THE GROOVE,25500,78,53
935,6830062072786322437,False,89,2021,True,diet,"Queens Road, Fabian Graetz",FEEL THE GROOVE,25500,78,53
936,6905435125069612033,False,11100,249800,True,bodypositivity,Charli XCX,Bounce,4600000,60800,15
936,6905435125069612033,False,11100,249800,True,plussize,Charli XCX,Bounce,4600000,60800,15
937,6762932988806054918,False,4368,426700,True,nlunatics,💗 Jessi&Sean 💗,Prrr ahahah,5500000,16100,15
937,6762932988806054918,False,4368,426700,True,yinyang_fantasyworld,💗 Jessi&Sean 💗,Prrr ahahah,5500000,16100,15
937,6762932988806054918,False,4368,426700,True,terrorkanita,💗 Jessi&Sean 💗,Prrr ahahah,5500000,16100,15
937,6762932988806054918,False,4368,426700,True,minions,💗 Jessi&Sean 💗,Prrr ahahah,5500000,16100,15
937,6762932988806054918,False,4368,426700,True,stitch,💗 Jessi&Sean 💗,Prrr ahahah,5500000,16100,15
937,6762932988806054918,False,4368,426700,True,hat,💗 Jessi&Sean 💗,Prrr ahahah,5500000,16100,15
937,6762932988806054918,False,4368,426700,True,_littlestitch,💗 Jessi&Sean 💗,Prrr ahahah,5500000,16100,15
937,6762932988806054918,False,4368,426700,True,comedy,💗 Jessi&Sean 💗,Prrr ahahah,5500000,16100,15
937,6762932988806054918,False,4368,426700,True,makeyoulaugh,💗 Jessi&Sean 💗,Prrr ahahah,5500000,16100,15
937,6762932988806054918,False,4368,426700,True,haveaniceday,💗 Jessi&Sean 💗,Prrr ahahah,5500000,16100,15
938,6800676695185933317,False,1613,74300,True,juf,Aydon Holley,original sound,684200,844,12
938,6800676695185933317,False,1613,74300,True,foryou,Aydon Holley,original sound,684200,844,12
938,6800676695185933317,False,1613,74300,True,voorjou,Aydon Holley,original sound,684200,844,12
938,6800676695185933317,False,1613,74300,True,school,Aydon Holley,original sound,684200,844,12
938,6800676695185933317,False,1613,74300,True,ohno,Aydon Holley,original sound,684200,844,12
938,6800676695185933317,False,1613,74300,True,trending,Aydon Holley,original sound,684200,844,12
939,6808270477624411141,False,455,5207,True,duet,The Hyphenate,The Office,84100,152,53
939,6808270477624411141,False,455,5207,True,justcurious,The Hyphenate,The Office,84100,152,53
939,6808270477624411141,False,455,5207,True,single,The Hyphenate,The Office,84100,152,53
939,6808270477624411141,False,455,5207,True,over30,The Hyphenate,The Office,84100,152,53
939,6808270477624411141,False,455,5207,True,dating,The Hyphenate,The Office,84100,152,53
939,6808270477624411141,False,455,5207,True,men,The Hyphenate,The Office,84100,152,53
939,6808270477624411141,False,455,5207,True,whenwewereyounger,The Hyphenate,The Office,84100,152,53
939,6808270477624411141,False,455,5207,True,needtoknow,The Hyphenate,The Office,84100,152,53
940,6806734892387337222,False,49,4328,True,joeyvandenhoek,MM38: Entertainment & Coaching,Stages of tiktok,34500,3,11
940,6806734892387337222,False,49,4328,True,tiktoknl,MM38: Entertainment & Coaching,Stages of tiktok,34500,3,11
940,6806734892387337222,False,49,4328,True,famous,MM38: Entertainment & Coaching,Stages of tiktok,34500,3,11
940,6806734892387337222,False,49,4328,True,blijeeisquad,MM38: Entertainment & Coaching,Stages of tiktok,34500,3,11
940,6806734892387337222,False,49,4328,True,fy,MM38: Entertainment & Coaching,Stages of tiktok,34500,3,11
940,6806734892387337222,False,49,4328,True,3700,MM38: Entertainment & Coaching,Stages of tiktok,34500,3,11
941,6796612737268663302,False,528,47300,True,tshirt,aaronmarino,original sound,1100000,486,15
941,6796612737268663302,False,528,47300,True,mensstyle,aaronmarino,original sound,1100000,486,15
942,6866726949495079941,False,268,37900,True,diy,Guly,origineel geluid,805900,4128,10
942,6866726949495079941,False,268,37900,True,tutorials,Guly,origineel geluid,805900,4128,10
942,6866726949495079941,False,268,37900,True,follow,Guly,origineel geluid,805900,4128,10
942,6866726949495079941,False,268,37900,True,diyhome,Guly,origineel geluid,805900,4128,10
942,6866726949495079941,False,268,37900,True,diyhomedecor,Guly,origineel geluid,805900,4128,10
942,6866726949495079941,False,268,37900,True,tutorial,Guly,origineel geluid,805900,4128,10
942,6866726949495079941,False,268,37900,True,makeover,Guly,origineel geluid,805900,4128,10
942,6866726949495079941,False,268,37900,True,gold,Guly,origineel geluid,805900,4128,10
942,6866726949495079941,False,268,37900,True,creative,Guly,origineel geluid,805900,4128,10
942,6866726949495079941,False,268,37900,True,like,Guly,origineel geluid,805900,4128,10
943,6738097523656868870,False,16,2233,True,fyp,CHROMANCE & Marcus Layton,Wrap Me In Plastic (Slowed Down Version),39700,17,10
943,6738097523656868870,False,16,2233,True,fy,CHROMANCE & Marcus Layton,Wrap Me In Plastic (Slowed Down Version),39700,17,10
943,6738097523656868870,False,16,2233,True,voorjou,CHROMANCE & Marcus Layton,Wrap Me In Plastic (Slowed Down Version),39700,17,10
943,6738097523656868870,False,16,2233,True,dollhouse,CHROMANCE & Marcus Layton,Wrap Me In Plastic (Slowed Down Version),39700,17,10
944,6727460458103997446,False,285,12800,True,fyp,The Black Eyed Peas,Where Is The Love?,105100,18,10
944,6727460458103997446,False,285,12800,True,runnergirl,The Black Eyed Peas,Where Is The Love?,105100,18,10
944,6727460458103997446,False,285,12800,True,gorun,The Black Eyed Peas,Where Is The Love?,105100,18,10
944,6727460458103997446,False,285,12800,True,debate,The Black Eyed Peas,Where Is The Love?,105100,18,10
944,6727460458103997446,False,285,12800,True,xc,The Black Eyed Peas,Where Is The Love?,105100,18,10
945,6803777647199880197,False,77,18900,True,backyard,Meg ✌,original sound,189800,67,10
945,6803777647199880197,False,77,18900,True,project,Meg ✌,original sound,189800,67,10
945,6803777647199880197,False,77,18900,True,pool,Meg ✌,original sound,189800,67,10
945,6803777647199880197,False,77,18900,True,foryou,Meg ✌,original sound,189800,67,10
945,6803777647199880197,False,77,18900,True,fyp,Meg ✌,original sound,189800,67,10
946,6805689971666109446,False,18,2444,True,fy,:(,original sound,45900,8,8
946,6805689971666109446,False,18,2444,True,smooth,:(,original sound,45900,8,8
946,6805689971666109446,False,18,2444,True,fresh,:(,original sound,45900,8,8
946,6805689971666109446,False,18,2444,True,shower,:(,original sound,45900,8,8
947,6879693940111901701,True,625700,31000000,True,timewarpscan,BILLIE EILISH,original sound,250800000,220100,9
948,6725700509837722630,True,8129,271500,True,corvettecorvette,Popp Hunna,Adderall (Corvette Corvette),2800000,2119,15
948,6725700509837722630,True,8129,271500,True,fyp,Popp Hunna,Adderall (Corvette Corvette),2800000,2119,15
948,6725700509837722630,True,8129,271500,True,fy,Popp Hunna,Adderall (Corvette Corvette),2800000,2119,15
949,6861650982704858118,False,11,971,True,going,JPK Automotive,origineel geluid,79000,9,18
949,6861650982704858118,False,11,971,True,wrong,JPK Automotive,origineel geluid,79000,9,18
949,6861650982704858118,False,11,971,True,jpkautomotive,JPK Automotive,origineel geluid,79000,9,18
949,6861650982704858118,False,11,971,True,mrtiktok,JPK Automotive,origineel geluid,79000,9,18
949,6861650982704858118,False,11,971,True,funn,JPK Automotive,origineel geluid,79000,9,18
949,6861650982704858118,False,11,971,True,fyp,JPK Automotive,origineel geluid,79000,9,18
949,6861650982704858118,False,11,971,True,fyppppp,JPK Automotive,origineel geluid,79000,9,18
949,6861650982704858118,False,11,971,True,foryourpage,JPK Automotive,origineel geluid,79000,9,18
949,6861650982704858118,False,11,971,True,for,JPK Automotive,origineel geluid,79000,9,18
949,6861650982704858118,False,11,971,True,your,JPK Automotive,origineel geluid,79000,9,18
949,6861650982704858118,False,11,971,True,page,JPK Automotive,origineel geluid,79000,9,18
949,6861650982704858118,False,11,971,True,2020,JPK Automotive,origineel geluid,79000,9,18
949,6861650982704858118,False,11,971,True,noticeme,JPK Automotive,origineel geluid,79000,9,18
949,6861650982704858118,False,11,971,True,sponsorme,JPK Automotive,origineel geluid,79000,9,18
950,6893327413541258246,False,511,82200,True,fyp,x hx,original sound,1500000,10500,21
950,6893327413541258246,False,511,82200,True,foryou,x hx,original sound,1500000,10500,21
950,6893327413541258246,False,511,82200,True,dancing,x hx,original sound,1500000,10500,21
950,6893327413541258246,False,511,82200,True,tiktokteacher,x hx,original sound,1500000,10500,21
950,6893327413541258246,False,511,82200,True,learn,x hx,original sound,1500000,10500,21
951,6894554565883151361,False,53,9280,True,fy,Maradonnie,origineel geluid,144100,35,6
951,6894554565883151361,False,53,9280,True,fyp,Maradonnie,origineel geluid,144100,35,6
951,6894554565883151361,False,53,9280,True,foryoupage,Maradonnie,origineel geluid,144100,35,6
951,6894554565883151361,False,53,9280,True,kerstinhuis,Maradonnie,origineel geluid,144100,35,6
951,6894554565883151361,False,53,9280,True,school,Maradonnie,origineel geluid,144100,35,6
951,6894554565883151361,False,53,9280,True,teacher,Maradonnie,origineel geluid,144100,35,6
952,6778540630802908165,False,68,3603,True,,Famke Louise,Emotieloos,86800,38,15
953,6857933834689201158,False,527,20500,True,anime,Home,оригинальный звук,100800,657,10
953,6857933834689201158,False,527,20500,True,animeedit,Home,оригинальный звук,100800,657,10
953,6857933834689201158,False,527,20500,True,naruto,Home,оригинальный звук,100800,657,10
953,6857933834689201158,False,527,20500,True,narutoedit,Home,оригинальный звук,100800,657,10
953,6857933834689201158,False,527,20500,True,sasuke,Home,оригинальный звук,100800,657,10
953,6857933834689201158,False,527,20500,True,scqsquad,Home,оригинальный звук,100800,657,10
953,6857933834689201158,False,527,20500,True,qssquad,Home,оригинальный звук,100800,657,10
953,6857933834689201158,False,527,20500,True,recommendations,Home,оригинальный звук,100800,657,10
953,6857933834689201158,False,527,20500,True,рекомендации,Home,оригинальный звук,100800,657,10
954,6773267152193733638,False,134,9490,True,farhadpaz,Farhadpaz,original sound,383600,758,37
955,6729501365402469381,False,32,3080,True,hijab,best clips,original sound,39900,27,15
955,6729501365402469381,False,32,3080,True,muslimtiktok,best clips,original sound,39900,27,15
955,6729501365402469381,False,32,3080,True,inclusion,best clips,original sound,39900,27,15
956,6746670876710749190,False,53,1846,True,welldone,wawiwus,original sound,24900,30,13
956,6746670876710749190,False,53,1846,True,2prettybestfriends,wawiwus,original sound,24900,30,13
956,6746670876710749190,False,53,1846,True,csmajorsoftiktok,wawiwus,original sound,24900,30,13
956,6746670876710749190,False,53,1846,True,stem,wawiwus,original sound,24900,30,13
956,6746670876710749190,False,53,1846,True,techtok,wawiwus,original sound,24900,30,13
957,6709427846119556101,True,994,36500,True,,Suzan & Freek,origineel geluid,312600,728,59
958,6882736334290207745,False,91,2932,True,wind,luuk watdenkenjij,origineel geluid,40800,439,23
958,6882736334290207745,False,91,2932,True,regen,luuk watdenkenjij,origineel geluid,40800,439,23
958,6882736334290207745,False,91,2932,True,werk,luuk watdenkenjij,origineel geluid,40800,439,23
958,6882736334290207745,False,91,2932,True,selfloveclub,luuk watdenkenjij,origineel geluid,40800,439,23
958,6882736334290207745,False,91,2932,True,foryoupage,luuk watdenkenjij,origineel geluid,40800,439,23
958,6882736334290207745,False,91,2932,True,luukwatdenkenjij,luuk watdenkenjij,origineel geluid,40800,439,23
958,6882736334290207745,False,91,2932,True,voorjoupagina,luuk watdenkenjij,origineel geluid,40800,439,23
958,6882736334290207745,False,91,2932,True,fyp,luuk watdenkenjij,origineel geluid,40800,439,23
958,6882736334290207745,False,91,2932,True,fy,luuk watdenkenjij,origineel geluid,40800,439,23
959,6553174626754772993,False,1133,150700,True,satisying,Erena Barnes,original sound,1100000,847,15
959,6553174626754772993,False,1133,150700,True,horse,Erena Barnes,original sound,1100000,847,15
959,6553174626754772993,False,1133,150700,True,brush,Erena Barnes,original sound,1100000,847,15
959,6553174626754772993,False,1133,150700,True,shed,Erena Barnes,original sound,1100000,847,15
960,6640502503954464773,False,602,12700,True,,alexa,original sound,181200,1222,8
961,13105805,False,94,1620,True,fy,Ariana Grande,positions,89200,18,9
961,13105805,False,94,1620,True,fyp,Ariana Grande,positions,89200,18,9
961,13105805,False,94,1620,True,foryou,Ariana Grande,positions,89200,18,9
961,13105805,False,94,1620,True,funny,Ariana Grande,positions,89200,18,9
961,13105805,False,94,1620,True,amsterdam,Ariana Grande,positions,89200,18,9
961,13105805,False,94,1620,True,train,Ariana Grande,positions,89200,18,9
962,6733926208025084934,False,12,937,True,homegym,JVKE 🌩,Upside Down Acoustic ALL TIKTOK MASHUP,27200,6,15
963,19668891,True,271,19800,True,,it’s maddie dawg,Your First Move Is Their Last Move,213400,65,14
964,6800743316034143238,False,39,3542,True,dutch,Endri Sulaj,origineel geluid,51800,41,8
964,6800743316034143238,False,39,3542,True,voorjou,Endri Sulaj,origineel geluid,51800,41,8
964,6800743316034143238,False,39,3542,True,fyp,Endri Sulaj,origineel geluid,51800,41,8
965,6809736837419664390,False,1049,9403,True,coastguard,Ashley Kb,original sound,112100,65,15
965,6809736837419664390,False,1049,9403,True,navy,Ashley Kb,original sound,112100,65,15
965,6809736837419664390,False,1049,9403,True,marines,Ashley Kb,original sound,112100,65,15
965,6809736837419664390,False,1049,9403,True,airforce,Ashley Kb,original sound,112100,65,15
965,6809736837419664390,False,1049,9403,True,army,Ashley Kb,original sound,112100,65,15
965,6809736837419664390,False,1049,9403,True,military,Ashley Kb,original sound,112100,65,15
965,6809736837419664390,False,1049,9403,True,womeninuniform,Ashley Kb,original sound,112100,65,15
965,6809736837419664390,False,1049,9403,True,womeninthemilitary,Ashley Kb,original sound,112100,65,15
965,6809736837419664390,False,1049,9403,True,spaceforce,Ashley Kb,original sound,112100,65,15
966,6888483117075956737,False,12,499,True,,I N D E E R A,original sound,15300,1,11
967,6696784783663465477,False,354,22500,True,fyp,TinkGrrl,KC CHIEFS TECH N9NE,99900,168,14
967,6696784783663465477,False,354,22500,True,foryou,TinkGrrl,KC CHIEFS TECH N9NE,99900,168,14
967,6696784783663465477,False,354,22500,True,foryoupage,TinkGrrl,KC CHIEFS TECH N9NE,99900,168,14
